1,-3.0,-2.9166667461395264,0.20719386637210846,-3.0
2,-3.0,-2.4636805057525635,0.37436267733573914,-3.0
3,-2.3333333333333335,-2.555555582046509,0.32824400067329407,-2.3333333333333335
4,-2.3333333333333335,-2.527777671813965,0.41337084770202637,-2.3333333333333335
5,-3.0,-2.9166667461395264,0.20719386637210846,-2.3333333333333335
6,-3.0,-2.8559377193450928,0.22842803597450256,-2.3333333333333335
7,-3.0,-2.944444417953491,0.19245010614395142,-2.3333333333333335
8,-3.0,-2.8611109256744385,0.3320683240890503,-2.3333333333333335
9,-3.0,-2.68218731880188,0.33587947487831116,-2.3333333333333335
10,-3.0,-2.9166667461395264,0.20719386637210846,-2.3333333333333335
11,-3.0,-2.859166383743286,0.2659616768360138,-2.3333333333333335
12,-2.6666666666666665,-2.6388890743255615,0.45965147018432617,-2.3333333333333335
13,-3.0,-2.944444417953491,0.19245010614395142,-2.3333333333333335
14,-3.0,-2.944444417953491,0.19245010614395142,-2.3333333333333335
15,-1.6666666666666667,-2.458437442779541,0.4555876851081848,-1.6666666666666667
16,-3.0,-2.8888885974884033,0.2594996690750122,-1.6666666666666667
17,-3.0,-2.8611109256744385,0.3320683240890503,-1.6666666666666667
18,-3.0,-3.0,0.0,-1.6666666666666667
19,-3.0,-2.8888885974884033,0.2594996690750122,-1.6666666666666667
20,-2.3333333333333335,-2.68833327293396,0.33329853415489197,-1.6666666666666667
21,-3.0,-2.75,0.3217691481113434,-1.6666666666666667
22,-3.0,-2.8278818130493164,0.3368234932422638,-1.6666666666666667
23,-3.0,-2.944444417953491,0.19245010614395142,-1.6666666666666667
24,-3.0,-2.8888885974884033,0.2594996690750122,-1.6666666666666667
25,-3.0,-3.0,0.0,-1.6666666666666667
26,-3.0,-2.8055553436279297,0.3612082302570343,-1.6666666666666667
27,-2.3333333333333335,-2.972222328186035,0.09622502326965332,-1.6666666666666667
28,-3.0,-2.9166667461395264,0.1507556289434433,-1.6666666666666667
29,-2.3333333333333335,-2.9166667461395264,0.20719386637210846,-1.6666666666666667
30,-2.6666666666666665,-2.9166667461395264,0.20719386637210846,-1.6666666666666667
31,-3.0,-2.694444417953491,0.3320683538913727,-1.6666666666666667
32,-2.3333333333333335,-2.8055553436279297,0.3612082302570343,-1.6666666666666667
33,-3.0,-2.972222328186035,0.09622502326965332,-1.6666666666666667
34,-2.3333333333333335,-2.8611109256744385,0.2643205225467682,-1.6666666666666667
35,-3.0,-2.8888890743255615,0.2594996690750122,-1.6666666666666667
36,-3.0,-2.9444446563720703,0.12974978983402252,-1.6666666666666667
37,-2.3333333333333335,-2.555555582046509,0.32824400067329407,-1.6666666666666667
38,-3.0,-2.8333332538604736,0.1740776151418686,-1.6666666666666667
39,-1.6666666666666667,-2.365694284439087,0.5538444519042969,-1.6666666666666667
40,-3.0,-2.944444417953491,0.19245010614395142,-1.6666666666666667
41,-2.3333333333333335,-2.5340278148651123,0.3967782258987427,-1.6666666666666667
42,-3.0,-3.0,0.0,-1.6666666666666667
43,-3.0,-2.9166667461395264,0.20719386637210846,-1.6666666666666667
44,-3.0,-2.944444417953491,0.19245010614395142,-1.6666666666666667
45,-2.3333333333333335,-2.3888885974884033,0.5286409854888916,-1.6666666666666667
46,-3.0,-3.0,0.0,-1.6666666666666667
47,-3.0,-3.0,0.0,-1.6666666666666667
48,-3.0,-2.9444446563720703,0.12974978983402252,-1.6666666666666667
49,-3.0,-3.0,0.0,-1.6666666666666667
50,-3.0,-2.9166667461395264,0.20719386637210846,-1.6666666666666667
51,-3.0,-2.8611114025115967,0.38816672563552856,-1.6666666666666667
52,-3.0,-2.8609373569488525,0.2644604742527008,-1.6666666666666667
53,-2.3333333333333335,-2.6666667461395264,0.34815534949302673,-1.6666666666666667
54,-3.0,-2.972222328186035,0.09622502326965332,-1.6666666666666667
55,-3.0,-2.7955901622772217,0.3070485591888428,-1.6666666666666667
56,-2.0,-2.555555582046509,0.357695609331131,-1.6666666666666667
57,-3.0,-2.743194580078125,0.3245435953140259,-1.6666666666666667
58,-3.0,-2.8888885974884033,0.2594996690750122,-1.6666666666666667
59,-3.0,-2.9444446563720703,0.12974978983402252,-1.6666666666666667
60,-3.0,-2.8888885974884033,0.2594996690750122,-1.6666666666666667
61,-3.0,-3.0,0.0,-1.6666666666666667
62,-3.0,-2.944444417953491,0.19245010614395142,-1.6666666666666667
63,-2.3333333333333335,-2.76399302482605,0.3052279055118561,-1.6666666666666667
64,-3.0,-3.0,0.0,-1.6666666666666667
65,-1.6666666666666667,-2.2469444274902344,0.3688768446445465,-1.6666666666666667
66,-3.0,-2.6728124618530273,0.37455615401268005,-1.6666666666666667
67,-2.3333333333333335,-2.4166667461395264,0.3517632484436035,-1.6666666666666667
68,-2.645416666666669,-2.1550347805023193,0.4668775200843811,-1.6666666666666667
69,-2.3333333333333335,-2.8888885974884033,0.2594996690750122,-1.6666666666666667
70,-2.6666666666666665,-2.972222328186035,0.09622502326965332,-1.6666666666666667
71,-3.0,-2.768958330154419,0.3781205415725708,-1.6666666666666667
72,-3.0,-3.0,0.0,-1.6666666666666667
73,-2.0,-2.8278472423553467,0.27030205726623535,-1.6666666666666667
74,-3.0,-2.972222328186035,0.09622502326965332,-1.6666666666666667
75,-1.6666666666666667,-2.3646528720855713,0.48374998569488525,-1.6666666666666667
76,-3.0,-2.944444417953491,0.19245010614395142,-1.6666666666666667
77,-3.0,-2.972222328186035,0.09622502326965332,-1.6666666666666667
78,-3.0,-2.8333332538604736,0.1740776151418686,-1.6666666666666667
79,-2.3333333333333335,-2.6708333492279053,0.36739012598991394,-1.6666666666666667
80,-3.0,-2.8333332538604736,0.30151137709617615,-1.6666666666666667
81,-3.0,-2.972222328186035,0.09622502326965332,-1.6666666666666667
82,-3.0,-2.9166667461395264,0.20719386637210846,-1.6666666666666667
83,-3.0,-2.972222328186035,0.09622502326965332,-1.6666666666666667
84,-3.0,-2.8888885974884033,0.2594996690750122,-1.6666666666666667
85,-3.0,-2.9166667461395264,0.20719386637210846,-1.6666666666666667
86,-2.5116666666666694,-2.4886109828948975,0.4426828622817993,-1.6666666666666667
87,-3.0,-2.8888885974884033,0.2594996690750122,-1.6666666666666667
88,-3.0,-2.527777671813965,0.38816672563552856,-1.6666666666666667
89,-3.0,-2.8667361736297607,0.2462281733751297,-1.6666666666666667
90,-3.0,-2.75,0.3517632484436035,-1.6666666666666667
91,-3.0,-2.944444417953491,0.19245010614395142,-1.6666666666666667
92,-2.6666666666666665,-2.9444446563720703,0.12974978983402252,-1.6666666666666667
93,-3.0,-2.694444417953491,0.3320683538913727,-1.6666666666666667
94,-3.0,-2.944444417953491,0.19245010614395142,-1.6666666666666667
95,-2.3333333333333335,-2.7378122806549072,0.32792332768440247,-1.6666666666666667
96,-2.3333333333333335,-2.460624933242798,0.24793344736099243,-1.6666666666666667
97,-3.0,-2.944444417953491,0.19245010614395142,-1.6666666666666667
98,-3.0,-2.777777910232544,0.2594996690750122,-1.6666666666666667
99,-3.0,-2.944444417953491,0.19245010614395142,-1.6666666666666667
100,-3.0,-2.972222328186035,0.09622502326965332,-1.6666666666666667
101,-3.0,-2.6666667461395264,0.2842676639556885,-1.6666666666666667
102,-3.0,-2.8611114025115967,0.30011221766471863,-1.6666666666666667
103,-3.0,-2.944444417953491,0.19245010614395142,-1.6666666666666667
104,-3.0,-2.972222328186035,0.09622502326965332,-1.6666666666666667
105,-3.0,-2.9166667461395264,0.20719386637210846,-1.6666666666666667
106,-3.0,-2.6666667461395264,0.4494665861129761,-1.6666666666666667
107,-2.3333333333333335,-2.8611109256744385,0.3320683240890503,-1.6666666666666667
108,-3.0,-2.972222328186035,0.09622502326965332,-1.6666666666666667
109,-3.0,-3.0,0.0,-1.6666666666666667
110,-3.0,-2.597430467605591,0.3133199214935303,-1.6666666666666667
111,-3.0,-2.8519442081451416,0.27342742681503296,-1.6666666666666667
112,-2.3333333333333335,-2.848402738571167,0.2778394818305969,-1.6666666666666667
113,-3.0,-2.8888885974884033,0.21711298823356628,-1.6666666666666667
114,-3.0,-2.8888885974884033,0.2594996690750122,-1.6666666666666667
115,-2.3333333333333335,-2.6666667461395264,0.5685352683067322,-1.6666666666666667
116,-3.0,-2.9444446563720703,0.12974978983402252,-1.6666666666666667
117,-3.0,-2.6522915363311768,0.3212568163871765,-1.6666666666666667
118,-3.0,-3.0,0.0,-1.6666666666666667
119,-3.0,-2.9444446563720703,0.12974978983402252,-1.6666666666666667
120,-3.0,-2.8611109256744385,0.2643205225467682,-1.6666666666666667
